user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
501458a1d741d653716289f495a15481,46.0,0.0,0.0067525634076446,0.0,0.0049942499026656,0.0,0.0190390552161261,0.0,0.0210320525802671,0.0,0.0518179211067034,0.0,0.0518179211067034,0.0,0.0
69791549473ef025bc437c04dfb3d0a5,46.0,0.0,0.0191337370779365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191337370779365,0.0,0.0191337370779365,0.0,0.0
07031b90dc2ce3799348bba4f702717e,46.0,1.0,0.1432791501283645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432791501283645,0.0,0.1432791501283645,0.0,0.0
06d21c4ffe4991429e83737ce26fe228,46.0,0.0,0.082162314094603,0.0,0.0,0.0,0.0,0.0,0.0101554193533957,0.0,0.0923177334479987,0.0,0.0923177334479987,0.0,0.0
4a86f37289ffd3d0b3e176a32b1917e4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3ffbd9155b3c3310eb19123f59d2b18,46.0,0.0,0.0020087139564566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020087139564566,0.0,0.0020087139564566,0.0,0.0
b2b7f39b29a9e0691480c1607b6aaceb,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae80450f4cbb3dd5cb81bd01d36b791a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fde160b2a5a244bcd252286cfc49cf7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ab8e2030a46f64cad74451158fc73e1,46.0,1.0,0.0112964464351534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112964464351534,0.0,0.0112964464351534,0.0,0.0
a749950dfd6dc91c56e55c81ffbecae1,46.0,1.0,0.0434802267700433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434802267700433,0.0,0.0434802267700433,0.0,0.0
deabf2563246d684594718e1b895b388,46.0,0.0,0.1468313485383987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468313485383987,0.0,0.1468313485383987,0.0,0.0
