user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
08703a6b1ddda0e57e2f939f5458030c,45.0,0.0,0.0011670363601297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011670363601297,0.0,0.0011670363601297
f46649416327ce6333ec2d5e5ab22645,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0dcda8938e41b12c64f0a35393528214,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544ae8bcff6d2b661bd9b80c78d04ddc,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469287edaf0965dd37a1b1b32e11f57e,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c732a97cc7c0c723e5e11431b06e0f02,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9a19f80e50c4cc26343cba13cf5c858,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e266e51b764185e9abbebf34ad8558b,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b97d2a53c4edac4bd60f3c68d2e67f3,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322ca4ca620157446ad75ed8041bdc98,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11d8781ad705704eb79c5cf1edd9d0c4,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d25c2c8527a87d99e83d8801b9eb9b9a,45.0,0.0,0.0100983544252812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100983544252812,0.0,0.0100983544252812
fd1c4eae0abfc2bf63d95897d847d0bb,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c68a7e724722a72e4629e7cef3a7e4a6,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c326f73f4575a7fa45e1e4161e755b3a,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520a4ce58318777e9b84e34f2b18caa7,45.0,1.0,0.003969753626734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003969753626734,0.0,0.003969753626734
84cce23dc45fd9b491b90081c33546e5,45.0,0.0,0.112169936299324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426308378577232,0.0,0.2964333463460207,0.0,0.551234120503068,0.0,0.551234120503068
4a187c81debb63d67b3b9ca39ce0f8d4,45.0,1.0,0.0099999997764825,0.0,0.0324524641036987,0.0,0.0664764009416103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089288648217915,0.0,0.1089288648217915
